subject,channel,alpha,f1,drop_pp
2,1,0.75,0.8585637160766695,1.2965197211772472
2,1,0.5,0.8557435330001266,1.5785380288315332
2,1,0.25,0.8363848970037255,3.5144016284716417
2,1,0.0,0.8265429223009089,4.498599098753308
2,2,1.0,0.871528913288442,0.0
2,2,0.75,0.8615046893185634,1.0024223969878565
2,2,0.5,0.861763101182132,0.9765812106310001
2,2,0.25,0.8577700933841352,1.3758819904306718
2,2,0.0,0.8548950008325008,1.6633912455941147
2,3,1.0,0.871528913288442,0.0
2,3,0.75,0.8726410226203534,-0.1112109331911415
2,3,0.5,0.8763334624491805,-0.48045491607385804
2,3,0.25,0.868693687449905,0.28352258385369034
2,3,0.0,0.8402298076952577,3.1299105593184273
2,4,1.0,0.871528913288442,0.0
2,4,0.75,0.8753546615014813,-0.38257482130393816
2,4,0.5,0.8696352124887676,0.1893700799674325
2,4,0.25,0.875846688300148,-0.43177750117060487
2,4,0.0,0.8697818960434742,0.17470172449677301
2,5,1.0,0.871528913288442,0.0
2,5,0.75,0.8621894934456574,0.9339419842784524
2,5,0.5,0.8521052049175217,1.9423708370920223
2,5,0.25,0.8280885064031911,4.3440406885250855
2,5,0.0,0.8388812033176768,3.264770997076516
2,6,1.0,0.871528913288442,0.0
2,6,0.75,0.8740716207458883,-0.2542707457446336
2,6,0.5,0.8698545956473235,0.16743176411184724
2,6,0.25,0.8661216774976539,0.5407235790788056
2,6,0.0,0.8545613081551384,1.6967605133303532
2,7,1.0,0.871528913288442,0.0
2,7,0.75,0.8685999272774769,0.2928986010965029
2,7,0.5,0.851874044543248,1.9654868745193954
2,7,0.25,0.8301006396443261,4.142827364411583
2,7,0.0,0.8039230510073445,6.760586228109744
2,8,1.0,0.871528913288442,0.0
2,8,0.75,0.8684252434305754,0.31036698578665867
2,8,0.5,0.8613087813023436,1.022013198609839
2,8,0.25,0.8509443124240045,2.0584600864437474
2,8,0.0,0.8452051747899535,2.632373849848846
3,0,1.0,0.9125878970889976,0.0
3,0,0.75,0.9281815755032159,-1.5593678414218326
3,0,0.5,0.9253455117679256,-1.2757614678927998
3,0,0.25,0.918118832837629,-0.5530935748631394
3,0,0.0,0.9179054697922623,-0.5317572703264717
3,1,1.0,0.9125878970889976,0.0
3,1,0.75,0.9201951013336295,-0.7607204244631904
3,1,0.5,0.9089691315326067,0.3618765556390846
3,1,0.25,0.8966839371055153,1.5903959983482263
3,1,0.0,0.873141589772491,3.9446307316506557
3,2,1.0,0.9125878970889976,0.0
3,2,0.75,0.9282493162599884,-1.5661419170990842
3,2,0.5,0.9193281151373425,-0.6740218048344904
3,2,0.25,0.9183476845329777,-0.5759787443980091
3,2,0.0,0.9123241207051926,0.026377638380492563
3,3,1.0,0.9125878970889976,0.0
3,3,0.75,0.8958652278045974,1.6722669284400138
3,3,0.5,0.8869077761319141,2.5680120957083497
3,3,0.25,0.8771195056971033,3.5468391391894283
3,3,0.0,0.8407095959043762,7.187830118462135
3,4,1.0,0.9125878970889976,0.0
3,4,0.75,0.9175370764949575,-0.4949179405959958
3,4,0.5,0.9119164559239656,0.06714411650319274
3,4,0.25,0.9094208454631006,0.31670516258969217
3,4,0.0,0.9120073353082241,0.058056178077348086
3,5,1.0,0.9125878970889976,0.0
3,5,0.75,0.9190954066992956,-0.6507509610298001
3,5,0.5,0.9131337042352206,-0.05458071462229874
3,5,0.25,0.924442224643712,-1.1854327554714383
3,5,0.0,0.9180291900325673,-0.5441292943569764
3,6,1.0,0.9125878970889976,0.0
3,6,0.75,0.9191323998418149,-0.6544502752817372
3,6,0.5,0.9177334965766205,-0.5145599487622943
3,6,0.25,0.9110267641444476,0.1561132944549959
3,6,0.0,0.9076363295185383,0.49515675704592255
3,7,1.0,0.9125878970889976,0.0
3,7,0.75,0.9115147571309592,0.10731399580383716
3,7,0.5,0.9065446466356326,0.6043250453364957
3,7,0.25,0.8965790236138755,1.6008873475122032
3,7,0.0,0.8856452574930778,2.6942639595919804
3,8,1.0,0.9125878970889976,0.0
3,8,0.75,0.912072040172154,0.051585691684352675
3,8,0.5,0.9074171782534152,0.51707188355824
3,8,0.25,0.9104139658770685,0.21739312119291032
3,8,0.0,0.9033740038651328,0.9213893223864789
4,0,1.0,0.8822798612067351,0.0
4,0,0.75,0.8818242226676998,0.04556385390352968
4,0,0.5,0.8870195235284749,-0.4739662321739835
4,0,0.25,0.9008423323324811,-1.856247112574605
4,0,0.0,0.8961173764337812,-1.3837515227046127
4,1,1.0,0.8822798612067351,0.0
4,1,0.75,0.8801805817734777,0.2099279433257384
4,1,0.5,0.8775347072003048,0.47451540064302744
4,1,0.25,0.8667629546738821,1.551690653285298
4,1,0.0,0.8659158540465197,1.6364007160215355
4,2,1.0,0.8822798612067351,0.0
4,2,0.75,0.883006263468925,-0.07264022621898958
4,2,0.5,0.8829062045651205,-0.06263433583854061
